"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000005483.15",3257.27340340824,-0.418994779302274,0.339179766458793,-1.23531773040824,0.216712277531704,0.411699192611845
"ENSG00000005486.12",1717.0041194852,-0.293052447952527,0.278020290541208,-1.05406856234146,0.291851528120438,0.498299842939182
"ENSG00000005513.9",38.63267012669,-1.25182873433788,0.458895898988635,-2.72791440737822,0.00637361436573225,0.0267334960254741
"ENSG00000005700.10",2121.40873995203,-0.128582708748211,0.243615093631519,-0.527810928425884,0.597630571285113,0.76637276365288
"ENSG00000005801.12",702.332851303278,-0.430508916606454,0.241451296999133,-1.78300519383004,0.0745854578607958,0.189890163483857
"ENSG00000005810.13",2716.48998882695,0.150644102472354,0.201859950230745,0.746280291361183,0.455498114456073,0.655363251367313
"ENSG00000005812.6",1739.45268076142,-0.736182771430433,0.264314334209421,-2.78525481273045,0.00534856732367946,0.023160427196088
"ENSG00000005844.13",9.61674653058883,-0.984188691195061,0.880241323972018,-1.11808962427938,0.263528717376395,0.465904261398976
"ENSG00000005882.7",167.410514480585,0.4336658962895,0.334080576712027,1.29808772649274,0.194257191340245,0.380427189915023
"ENSG00000005884.13",1504.3586849185,-0.572310665338927,0.104465789220379,-5.47845059717678,0.0000000429066345512293,0.000000618268174806761
"ENSG00000005889.11",1874.2815454551,-0.375821645453703,0.305219788787503,-1.2313148074267,0.218205145864968,0.413901731378141
"ENSG00000005893.11",3525.45064409654,-0.243332115254487,0.147976641666604,-1.6443954431857,0.100094545771388,0.236353413055975
"ENSG00000005955.8",1676.86539514797,0.133844219273888,0.125371507012741,1.0675808440293,0.285709628357218,0.491271193930135
"ENSG00000005961.13",76.5599114117371,0.537235706963025,0.790559099648148,0.679564256742009,0.496780408228859,0.68934722965319
"ENSG00000005981.8",10.2832493130911,-0.209985159268992,0.462332596839947,-0.454186360001967,0.649694699590027,0.80365078954027
"ENSG00000006007.7",2710.02153645689,-0.0604316600485462,0.0697060130012881,-0.866950460176649,0.385969153870257,0.593273889875094
"ENSG00000006015.13",1035.42369126055,0.387683087277143,0.428511533436543,0.904720309784974,0.365613578685387,0.573679717859686
"ENSG00000006016.6",14.981159223118,0.0194225061319552,0.502664469734511,0.0386391068026221,0.969178122840383,0.984898170179125
"ENSG00000006025.7",686.146331121453,0.19625949495913,0.215968378859281,0.90874180746158,0.363486430269672,0.572117246826557
"ENSG00000006042.7",444.162106892677,-0.103881677169337,0.145776001337055,-0.712611652237244,0.476086099351745,0.672077576525336
"ENSG00000006047.8",19.2189393426449,-2.2487220696585,0.424611088762576,-5.2959570043539,0.000000118394695499828,0.00000157554519948866
"ENSG00000006059.3",0,NA,NA,NA,NA,NA
"ENSG00000006071.7",0.0642163114471283,0,5.26790435362004,0,1,NA
"ENSG00000006074.4",0.0577943379107901,1.05256218225061,5.26790435362004,0.199806623582165,0.841631820916216,NA
"ENSG00000006075.11",0.67736130661816,1.11678656700137,4.11258527401915,0.271553412899803,0.785965424790194,NA
"ENSG00000006114.11",1502.68731418779,-0.176793204440041,0.164782800262157,-1.07288627307448,0.283322145704729,0.488671814303339
"ENSG00000006116.3",4.42880127667256,-1.776776408971,0.792873513082892,-2.2409329857198,0.0250304162001691,0.0816123705321655
"ENSG00000006118.10",6674.10085182373,0.24508003002927,0.254654113679151,0.962403577497498,0.33584691731635,0.545650081929034
"ENSG00000006125.12",4747.995394729,0.00521890173027203,0.126192372676956,0.0413567129261613,0.967011521331674,0.984169112798406
"ENSG00000006128.7",0.234036831301478,-0.748446264220094,5.26790435362004,-0.142076661605629,0.88701945249306,NA
"ENSG00000006194.6",1819.35698252375,-0.449630784130783,0.129823001135448,-3.46341388042378,0.000533367299441213,0.00321570403858335
"ENSG00000006210.6",38.7279234488271,-0.273957584529203,0.353392497337894,-0.775221847076341,0.438208580812346,0.641500914158815
"ENSG00000006282.15",297.637287868223,-0.864382651792452,0.158137470946318,-5.46602046067803,0.0000000460251235445811,0.000000660264671275187
"ENSG00000006283.13",97.5765602609339,0.397855108667264,0.323662926578986,1.22922669232607,0.218986823757817,0.414655368833255
"ENSG00000006327.9",6007.25826072261,-1.60935601725677,0.163525332510407,-9.84163121731825,0.0000000000000000000000744930850618228,0.00000000000000000000415671414644971
"ENSG00000006377.9",0.852288141551531,-0.998148125359741,2.53467827876558,-0.393796772443188,0.693731087498195,NA
"ENSG00000006432.11",1056.16125498163,0.207867859552595,0.277128498072226,0.7500775308154,0.453208011250041,0.653275249933807
"ENSG00000006451.3",886.907282681818,-0.065786958401304,0.0664745965492774,-0.989655625100882,0.322342471519887,0.531554659547011
"ENSG00000006453.9",5751.90043701075,-0.146949616555486,0.098657500025015,-1.48949260338268,0.136357699645254,0.295153927250586
"ENSG00000006459.6",573.413558198564,-1.01771052546869,0.348377766043438,-2.92128437766545,0.00348591479139614,0.0161955421057629
"ENSG00000006468.9",87.4543633808565,0.240137656607967,0.639237824295881,0.375662464705492,0.707167846132073,0.841611391197264
"ENSG00000006530.11",2053.57177118014,0.0751855493612161,0.155131784854177,0.484655993817708,0.627920387230161,0.787305873981473
"ENSG00000006534.11",109.833373612032,-0.195096809996734,0.206284960223864,-0.945763616431425,0.344269166805035,0.553464633509768
"ENSG00000006555.6",11.0163562286061,-1.49057509243366,0.586307500675826,-2.54230943782146,0.0110122632237182,0.0421377260549086
"ENSG00000006576.12",371.904544197898,0.159428473452915,0.240692939966383,0.662372870077462,0.50773228628416,0.698511283941863
"ENSG00000006606.4",4269.30063137576,-0.282894328565147,0.363689247228312,-0.77784628146445,0.436659639987458,0.640065595135862
"ENSG00000006607.9",1631.07506483823,0.264096180365891,0.282256990718561,0.935658598547245,0.349448993424724,0.558497146824581
"ENSG00000006611.11",0.53731879467039,0.182093937253077,2.80814282077407,0.0648449701012295,0.948297435808466,NA
"ENSG00000006625.13",618.072641590532,0.955650503467662,0.181893965627954,5.25388789104939,0.000000148921549912494,0.00000194029671552655
"ENSG00000006634.3",1435.16210410723,-0.113888453358831,0.0770657234640191,-1.47780943640923,0.1394587919018,0.300135945013291
"ENSG00000006638.7",133.360275562326,-0.0237697699286097,0.177046738319653,-0.134257033787847,0.893199327643739,0.948160031483272
"ENSG00000006652.9",1447.27255658347,-1.14766521110366,0.103725567557168,-11.064438962661,0.000000000000000000000000000186627073083756,0.0000000000000000000000000141784004537152
"ENSG00000006659.8",0,NA,NA,NA,NA,NA
"ENSG00000006695.6",524.872839103738,-0.551173585496804,0.0985496317771286,-5.59285281494801,0.0000000223368637989996,0.000000338124536946128
"ENSG00000006704.6",619.197696217733,0.217362700741266,0.130897987005612,1.66055036989947,0.0968037836820795,0.230398415582205
"ENSG00000006712.10",3086.99413032424,-0.25830250608249,0.249056809871082,-1.03712284043224,0.299678611793509,0.50627797741983
"ENSG00000006715.11",859.721021651414,-0.111818674017902,0.292891601894542,-0.381774940949531,0.702628307634923,0.838243237551484
"ENSG00000006740.12",71.0206866884323,-0.364849977403536,0.363490550382562,-1.0037399239665,0.315503988083479,0.523693254197031
"ENSG00000006744.14",2396.36943984802,0.821568326525146,0.161497431978938,5.08719127269028,0.000000363405279266179,0.00000447876940524395
"ENSG00000006747.10",10.4681709434888,0.0364399764706254,0.479989959528709,0.0759182056774791,0.939484172622789,0.970855015855811
"ENSG00000006756.11",169.070523041154,-0.424664673711906,0.203614147388959,-2.08563441763543,0.0370117512178714,0.111220827893704
"ENSG00000006757.7",69.5621806506813,-1.26985772374714,0.320320454210843,-3.96433542427262,0.0000736007028809419,0.000559946673257829
"ENSG00000006788.8",1.29324750010146,-3.08142348649527,1.99369498433227,-1.54558420957622,0.122205017147664,0.273582163676886
"ENSG00000006831.9",3585.51815022215,-0.0749357224288319,0.0890142982209043,-0.841839164342632,0.399877986557253,0.605712400867685
"ENSG00000006837.7",91.764011841102,-1.05236213407662,0.231619622332593,-4.54349300581057,0.00000553296420609365,0.0000544613301599802
"ENSG00000007001.8",0.125945153715606,1.0451926676071,5.26790435362004,0.198407677407593,0.842726111145956,NA
"ENSG00000007038.6",1.41095158338017,-0.958783958216758,1.66850562684731,-0.574636334927085,0.565537273000637,0.743482342326452
"ENSG00000007047.10",2059.38089090429,-0.759459120459782,0.077264880909157,-9.8292925779916,0.0000000000000000000000842082027250282,0.0000000000000000000046826705721526
"ENSG00000007062.7",5995.86145660071,-0.677436432433613,0.0893377155342116,-7.58287167276167,0.0000000000000337989113658591,0.000000000000964610200568486
"ENSG00000007080.6",1952.73518398516,0.242108042120509,0.361381454916463,0.669951484302023,0.50288871820276,0.694702513057628
"ENSG00000007129.13",2.1166759419488,1.06204472179739,1.30218722100969,0.815585274269468,0.414737374516266,0.621184764385618
"ENSG00000007168.8",3761.54479900851,0.0269211361714953,0.102423324831786,0.262841849898048,0.792672477712827,0.892156243348306
"ENSG00000007171.12",4.03309403995188,-1.67622909029286,0.841291989334986,-1.99244627494654,0.0463221143442436,0.131992332156815
"ENSG00000007174.13",0.164679211098603,0.59438544103336,5.25862930160205,0.11303048892461,0.910006383432578,NA
"ENSG00000007202.10",7954.65120580989,0.146071433974472,0.193639911119683,0.754345698311077,0.450641668737362,0.651271187238366
"ENSG00000007216.10",2.36115206299246,-4.69502435688254,1.55332665262795,-3.02256086891923,0.00250645669441049,0.012257323127516
"ENSG00000007237.14",1.49479323021605,2.83827839571611,1.62951243747045,1.74179609216243,0.0815441307575005,0.203069732828235
"ENSG00000007255.6",1120.92194913068,-0.319566484524394,0.388726591553498,-0.822085474645009,0.411028251794775,0.61717167769723
"ENSG00000007264.9",2.22547653786915,0.875025697552951,1.73713024258573,0.503719108735607,0.614458778350701,0.777983469926349
"ENSG00000007306.10",841.235882191155,0.564646292310396,0.147107943568108,3.83831272883627,0.000123882642789927,0.000894542135487102
"ENSG00000007312.8",0.607613032941678,-0.759062136881859,2.25698525277149,-0.336316835012439,0.736631956075222,NA
"ENSG00000007314.7",3.26714241634704,-3.12295288320745,1.51340867321394,-2.06352252268741,0.0390630101839456,0.115731057489959
"ENSG00000007341.14",243.650966624797,-0.0682222281831132,0.178325609800999,-0.382571119533785,0.702037787327633,0.838033009334299
"ENSG00000007350.12",10.6538126242506,-2.34294844484564,0.623133691423453,-3.75994506009382,0.000169950676167937,0.00118438494476725
"ENSG00000007372.16",344.315332307065,0.707883649102049,0.242066676795168,2.92433332201708,0.0034519489118467,0.0160561762838469
"ENSG00000007376.3",1800.16735454996,-0.518728924194562,0.271845914141759,-1.90817259781974,0.0563689120516483,0.153304493247021
"ENSG00000007384.11",2121.9843476421,-0.381070810771331,0.215452700448555,-1.7686982338953,0.0769442471814445,0.19426583227933
"ENSG00000007392.12",1865.93028031266,0.166890274845574,0.301570392999941,0.553404043365776,0.579986770833224,0.75329849310725
"ENSG00000007402.7",5.79920728705174,0.0758458128668063,0.873977355739015,0.0867823546785979,0.930844513628269,0.9665975594867
"ENSG00000007516.9",92.6377636503793,-0.377078931431383,0.298857393057848,-1.26173532992839,0.207044039489228,0.398908466671832
"ENSG00000007520.3",2958.13418806118,-0.305208514157987,0.378904035497502,-0.805503466747847,0.42052920664021,0.626682184470743
"ENSG00000007541.10",2015.80929016933,-0.133902304730278,0.221656184413965,-0.604099114510617,0.545777748225755,0.727913584586595
"ENSG00000007545.11",1927.3659499537,-0.20655550893934,0.175403142838014,-1.17760437810453,0.238954363659014,0.438806118103741
"ENSG00000007866.14",597.580305553679,0.174089748626111,0.11041589836192,1.5766728452046,0.114870821719009,0.261882169210624
"ENSG00000007908.11",0.553051033529628,1.47005016626098,5.23512683945439,0.280805071461113,0.778859913610222,NA
"ENSG00000007923.11",3516.87667524236,0.307656884388377,0.117102252926745,2.62724991790583,0.00860780879382726,0.0343505701360574
"ENSG00000007933.8",0.267729186826086,1.51696513140516,5.25437463240752,0.288705171886477,0.772807004570207,NA
"ENSG00000007944.10",767.419051984578,0.188722684537589,0.242867085979211,0.777061592256037,0.437122432608844,0.640499930596392
"ENSG00000007952.13",37.6296388835734,-0.980828786103238,0.307247655193785,-3.1923068232518,0.00141141318624528,0.00749081278446085
"ENSG00000007968.6",414.337798203237,1.78681188141484,0.114323804178571,15.6293948950814,0.000000000000000000000000000000000000000000000000000000459142446254479,0.000000000000000000000000000000000000000000000000000103192264795694
"ENSG00000008018.8",5232.39487044637,0.635845447721158,0.323286058633959,1.96681988208187,0.0492039796008785,0.138448756373051
"ENSG00000008056.8",4.10044605345059,-0.26565121047748,0.899767860357934,-0.295244164835808,0.767807366196886,0.876395485631516
"ENSG00000008083.9",1762.42027854547,0.325699078065905,0.238343027844683,1.36651397362522,0.171777697977729,0.349121666500327
"ENSG00000008086.6",92.8919759984054,-0.33236513284265,0.798827060453806,-0.416066442032943,0.677361385075846,0.822554199772028
"ENSG00000008118.5",0.200614398508896,-1.84873191019463,5.22993249097349,-0.353490587762924,0.723720683787461,NA
"ENSG00000008128.18",1607.02500174189,0.182923940185665,0.115056455406523,1.58986246829306,0.111865809232464,0.256767734042515
"ENSG00000008130.11",5964.72214466309,0.156204201969891,0.118810507633637,1.31473389922347,0.188599349469654,0.372529498286996
"ENSG00000008196.8",0.319630334224974,-2.44612162293202,5.21087051187554,-0.469426675899415,0.638764684511678,NA
"ENSG00000008197.4",0,NA,NA,NA,NA,NA
"ENSG00000008226.15",5.94791486634528,0.894475808516578,0.691527791090052,1.29347774600153,0.195845876013001,0.382786901934433
"ENSG00000008256.11",731.210748533102,-0.376904277933395,0.192700510763895,-1.95590700013865,0.05047611056793,0.141071575338557
"ENSG00000008277.10",36.2595847857765,0.571748226320766,0.434739872214816,1.31515019178699,0.188459430893871,0.372320686068959
"ENSG00000008282.3",5357.24303852669,0.268979388162198,0.107794623076534,2.49529503870729,0.0125852438479913,0.0470495780249668
"ENSG00000008283.11",118.574996244817,0.122624188533336,0.248458066958739,0.493540781486077,0.621630531763413,0.783347488005039
"ENSG00000008294.16",3096.84124962695,-0.321366876057036,0.33055392325047,-0.972207114944835,0.330947521680354,0.541058071916699
"ENSG00000008300.10",62.3037430517092,0.561715748517993,0.248196269185697,2.26319174885633,0.0236238716431953,0.0780166308020788
"ENSG00000008311.10",63.7018185644489,-1.07514617319643,0.22727385044149,-4.73061978361307,0.00000223835405274133,0.0000237670900796983
"ENSG00000008323.11",83.8179923474922,0.510374462942331,0.318222751266811,1.60382769902713,0.108752037232581,0.251403638071089
"ENSG00000008324.6",249.249318188681,0.122642867504783,0.339630771671574,0.361106465415859,0.718019860199722,0.848012521853265
"ENSG00000008382.11",445.156008156974,0.000808772198894033,0.398277429061799,0.00203067545353804,0.998379756521172,1
"ENSG00000008394.8",8332.3943897475,0.41139204575146,0.123158172130987,3.3403552410141,0.000836712878430413,0.00474410924974104
"ENSG00000008405.7",1542.50588654546,0.0747269431142137,0.18144746162912,0.411837908578496,0.680458233819442,0.824560067370541
"ENSG00000008438.4",1.7979102868586,-1.68145903655785,1.441153410508,-1.16674534737086,0.243313223810023,0.443691907242213
"ENSG00000008441.12",629.682543200862,-0.482092214699665,0.221977987133505,-2.17180190218464,0.0298706081547108,0.0941133530295037
"ENSG00000008513.10",1962.0450279919,-1.5421970060062,0.221340308844201,-6.96753796928936,0.00000000000322535421948565,0.0000000000755321012731068
"ENSG00000008516.12",52.8665564376768,-0.530870851106304,0.292262903524377,-1.81641544207141,0.0693066681783145,0.179299840841165
"ENSG00000008517.12",1448.34858554378,-0.00510323084153141,0.342546593268978,-0.014897917368935,0.988113621437713,0.995026744025918
"ENSG00000008710.13",9850.99732917268,0.0946519098152769,0.386480245798458,0.244907497457545,0.806528056318313,0.900644331470771
"ENSG00000008735.10",700.830116787475,-1.1238994301211,0.219605771500396,-5.11780461161091,0.000000309112579225571,0.00000385070035183079
